term,subject,course_number,crn,title,restrictions
202631,FINC,629,13217,FINANCIAL MGMT I,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management"
202631,FINC,629,63015,FINANCIAL MGMT I,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,630,34256,FINANCIAL MGMT II,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management"
202631,FINC,630,45508,FINANCIAL MGMT II,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,630,64864,FINANCIAL MGMT II,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,631,57245,ENERGY PROJECT DEVELOPMENT,"Must be enrolled in one of the following Levels: Graduate | Must be assigned to one of the following Cohorts: Trading, Risk & Investments Pr"
202631,FINC,632,45509,INVESTMENT MANAGEMENT,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,633,45510,SEMINAR IN COMMERCIAL BANKING,Must be assigned to one of the following Cohorts: Commercial Banking Program
202631,FINC,635,49998,SURVEY OF FINANCE,"May not be enrolled in one of the following Programs: BBA ACCT, BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program"
202631,FINC,641,49999,VALUATION,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA], MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MBA [BA] Thesis option, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] 5yr program NTO, MS [BA] Professional Program, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Business Administration, Finance, Financial Management"
202631,FINC,641,50000,VALUATION,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA], MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MBA [BA] Thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Professional Program, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management"
202631,FINC,641,50001,VALUATION,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA], MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MBA [BA] Thesis option, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Professional Program, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management"
202631,FINC,641,58340,VALUATION,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Professional Program, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management"
202631,FINC,642,46990,ANLY MONEY&CAP MARKET,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Quantitative Finance | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,642,46991,ANLY MONEY&CAP MARKET,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Quantitative Finance | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,642,50002,ANLY MONEY&CAP MARKET,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Quantitative Finance | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,642,56181,ANLY MONEY&CAP MARKET,May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree
202631,FINC,642,66472,ANLY MONEY&CAP MARKET,May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree
202631,FINC,644,62292,FUNDING NEW VENTURES,"Must be enrolled in one of the following Programs: MFM [BA], MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Entrepreneurial Leadership, Finance, Financial Management, Quantitative Finance | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,645,23890,INTERNATIONAL FINANCE,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA], MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MBA [BA] Thesis option, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MRE [BA], MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Business Administration, Finance, Financial Management, Land Economics & Real Estate"
202631,FINC,645,23891,INTERNATIONAL FINANCE,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MRE [BA], MRE [BA] Non-thesis option, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Land Economics & Real Estate"
202631,FINC,645,64955,INTERNATIONAL FINANCE,May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree
202631,FINC,646,52046,TECHNICAL ANALYSIS FINCL MKTS,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA], MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MBA [BA] Thesis option, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Business Administration, Finance, Financial Management, Quantitative Finance"
202631,FINC,646,56280,TECHNICAL ANALYSIS FINCL MKTS,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MBA [BA] Thesis option, MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Thesis option | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Quantitative Finance"
202631,FINC,646,62882,TECHNICAL ANALYSIS FINCL MKTS,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] 5yr program NTO, MS [BA] Non-thesis option | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Quantitative Finance"
202631,FINC,647,47095,FINANCIAL STMNT ANALYSIS,May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree
202631,FINC,647,54907,FINANCIAL STMNT ANALYSIS,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA], MBA [BA] Executive Program, MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MRE [BA], MRE [BA] Non-Thesis,No Final, MRE [BA] Non-thesis option, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program, MS [BA] Thesis option | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,647,54908,FINANCIAL STMNT ANALYSIS,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MBA [BA], MBA [BA] Executive Program, MBA [BA] Non-Thesis,No Final, MBA [BA] Non-thesis option, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MRE [BA], MRE [BA] Non-Thesis,No Final, MRE [BA] Non-thesis option, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program, MS [BA] Thesis option | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,649,52118,FINANCIAL MODELING,"Must be enrolled in one of the following Programs: MRE [BA], MRE [BA] Non-Thesis,No Final, MRE [BA] Non-thesis option"
202631,FINC,649,63218,FINANCIAL MODELING,"Must be enrolled in one of the following Programs: MFM [BA], MFM [BA] Non-thesis option, MS [BA], MS [BA] 5yr program NTO, MS [BA] Non-thesis option | Must be enrolled in one of the following Majors: Finance, Financial Management"
202631,FINC,651,48331,FINC INNOVATION & RISK MGMT,Must be enrolled in one of the following Fields of Study Business Admin-Professional Pg
202631,FINC,658,62460,ENERGY TRADING,"Must be assigned to one of the following Cohorts: Trading, Risk & Investments Pr"
202631,FINC,659,62520,INNOVATION & PROPTECH COMM RE,"Must be enrolled in one of the following Programs: MRE [BA], MRE [BA] Non-Thesis,No Final, MRE [BA] Non-thesis option | Must be enrolled in one of the following Majors: Land Economics & Real Estate"
202631,FINC,660,57986,FIXED INCOME ANALYSIS,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Quantitative Finance | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,660,57987,FIXED INCOME ANALYSIS,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] 5yr program NTO, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management, Quantitative Finance | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,661,45716,TRADING RISK MANAGEMENT,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Levels: Graduate | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
202631,FINC,661,58398,TRADING RISK MANAGEMENT,"Must be enrolled in one of the following Programs: BBA ACCT-YF5 MFM Prof Prog, BBA ACCT-YR5 MS Prof Program, MFM [BA], MFM [BA] Non-Thesis,No Final, MFM [BA] Non-thesis option, MFM [BA] Professional Program, MS [BA], MS [BA] Non-Thesis,No Final, MS [BA] Non-thesis option, MS [BA] Professional Program | Must be enrolled in one of the following Levels: Graduate | Must be enrolled in one of the following Majors: Accounting, Finance, Financial Management | May not be enrolled as the following Classifications: G6-Postbaccalaureate NonDegree"
